trade_date,stock_name,ts_code,close,ma_short,ma_long,golden_cross,death_cross,signal,cash,shares,position_ratio,total_asset,strategy_nav,strategy_return,benchmark_nav,benchmark_return,cummax_nav,drawdown
2025-08-13,宁德时代,300750.SZ,273.6,265.408,273.258,False,False,0,100000.0,0,0.0,100000.0,1.0,0.0,1.0419284816634298,0.03931623931623918,1.0,0.0
2025-08-14,宁德时代,300750.SZ,279.89,268.776,273.9775,False,False,0,100000.0,0,0.0,100000.0,1.0,0.0,1.0658821737309114,0.02298976608187142,1.0,0.0
2025-08-15,宁德时代,300750.SZ,280.67,272.214,274.451,False,False,0,100000.0,0,0.0,100000.0,1.0,0.0,1.0688525838760046,0.0027868091035765374,1.0,0.0
2025-08-18,宁德时代,300750.SZ,283.0,276.082,274.61800000000005,True,False,1,15057.54490600001,300,0.8493605968397872,99957.54490600001,0.9995754490600001,-0.00042455093999993476,1.0777257321299365,0.008301564114440385,1.0,-0.00042455093999993476
2025-08-19,宁德时代,300750.SZ,277.8,278.992,274.175,False,False,0,15057.54490600001,300,0.8469723515928714,98397.54490600001,0.9839754490600001,-0.015606625807656815,1.0579229978293159,-0.01837455830388679,1.0,-0.016024550939999882
2025-08-20,宁德时代,300750.SZ,279.2,280.11199999999997,273.784,False,False,0,15057.54490600001,300,0.8476227584856164,98817.54490600001,0.9881754490600001,0.004268399180093585,1.0632545032179443,0.00503959683225319,1.0,-0.0118245509399999
2025-08-21,宁德时代,300750.SZ,279.0,279.934,273.47400000000005,False,False,0,15057.54490600001,300,0.847530181918433,98757.54490600001,0.98757544906,-0.0006071796264224272,1.0624928595909975,-0.0007163323782234388,1.0,-0.012424550939999945
2025-08-22,宁德时代,300750.SZ,287.18,281.236,273.69300000000004,False,False,0,15057.54490600001,300,0.8512270026113654,101211.54490600001,1.0121154490600002,0.024848734365924052,1.0936440839331278,0.029318996415770737,1.0121154490600002,0.0
2025-08-25,宁德时代,300750.SZ,290.28,282.692,273.892,False,False,0,15057.54490600001,300,0.8525815825494186,102141.544906,1.02141544906,0.009188675075197494,1.1054495601508054,0.010794623581029228,1.02141544906,0.0
2025-08-26,宁德时代,300750.SZ,289.5,285.032,273.776,False,False,0,15057.54490600001,300,0.8522430805306009,101907.54490600001,1.01907544906,-0.002290938522766073,1.1024791500057125,-0.0026870607689125636,1.02141544906,-0.002290938522766073
2025-08-27,宁德时代,300750.SZ,278.3,284.852,273.8365,False,False,0,15057.54490600001,300,0.847205276190668,98547.54490600001,0.9854754490600001,-0.032971062182876376,1.0598271068966831,-0.03868739205526772,1.02141544906,-0.03518646602915121
2025-08-28,宁德时代,300750.SZ,277.41,284.534,274.476,False,False,0,15057.54490600001,300,0.8467901768310124,98280.54490600002,0.9828054490600002,-0.0027093521229236694,1.0564377927567694,-0.0031979877829678705,1.02141544906,-0.037800485625640645
2025-08-29,宁德时代,300750.SZ,306.18,288.334,276.6315,False,False,0,15057.54490600001,300,0.8591588502510269,106911.54490600001,1.0691154490600001,0.08782002590904514,1.1660002284930882,0.10370931112793302,1.0691154490600001,0.0
2025-09-01,宁德时代,300750.SZ,304.0,291.07800000000003,278.5075,False,False,0,15057.54490600001,300,0.8582919931067431,106257.54490600001,1.0625754490600001,-0.006117206524094421,1.1576983129593663,-0.0071199947743157965,1.0691154490600001,-0.006117206524094421
2025-09-02,宁德时代,300750.SZ,302.87,293.752,280.36600000000004,False,False,0,15057.54490600001,300,0.8578384463328571,105918.54490600001,1.0591854490600001,-0.0031903616849033867,1.1533950264671162,-0.003717105263157716,1.0691154490600001,-0.009288052107684686
2025-09-03,宁德时代,300750.SZ,309.0,299.892,282.56600000000003,False,False,0,15057.54490600001,300,0.8602645882556518,107757.54490600001,1.07757544906,0.017362398639747756,1.1767394036330403,0.020239706804899837,1.07757544906,0.0
2025-09-04,宁德时代,300750.SZ,304.03,305.216,284.615,False,False,0,15057.54490600001,300,0.858303994739648,106266.544906,1.06266544906,-0.013836618134726808,1.1578125595034083,-0.016084142394822143,1.07757544906,-0.013836618134726808
2025-09-05,宁德时代,300750.SZ,325.11,309.002,287.6965,False,False,0,15057.54490600001,300,0.8662627939266898,112590.54490600001,1.12590544906,0.05951073318130362,1.2380897977836172,0.06933526296747039,1.12590544906,0.0
2025-09-08,宁德时代,300750.SZ,325.37,313.27599999999995,290.782,False,False,0,15057.54490600001,300,0.8663553796797269,112668.54490600001,1.12668544906,0.0006927757571928428,1.2390799344986483,0.000799729322383369,1.12668544906,0.0
2025-09-09,宁德时代,300750.SZ,320.0,316.702,293.61949999999996,False,False,0,15057.54490600001,300,0.8644167317155729,111057.54490600001,1.1105754490600002,-0.014298578199834266,1.2186298031151226,-0.016504287426622022,1.12668544906,-0.014298578199834266
2025-09-10,宁德时代,300750.SZ,316.04,318.11,295.7415,False,False,0,15057.54490600001,300,0.862950693762474,109869.54490600001,1.09869544906,-0.01069715705498031,1.203549259301573,-0.012374999999999914,1.12668544906,-0.024842781118148083
2025-09-11,宁德时代,300750.SZ,322.55,321.814,297.8745,False,False,0,15057.54490600001,300,0.8653442834925851,111822.54490600001,1.11822544906,0.017775626554846546,1.2283407593586961,0.020598658397670944,1.12668544906,-0.007508750563041455
2025-09-12,宁德时代,300750.SZ,325.0,321.79200000000003,300.091,False,False,0,15057.54490600001,300,0.8662235844023163,112557.54490600001,1.12557544906,0.0065729142599808554,1.2376708937887964,0.0075957215935513744,1.12668544906,-0.0009851906767111007
2025-09-15,宁德时代,300750.SZ,354.7,327.658,303.676,False,False,0,15057.54490600001,300,0.8760364761002407,121467.54490600001,1.21467544906,0.07915950909768865,1.3507749723904185,0.0913846153846154,1.21467544906,0.0
2025-09-16,宁德时代,300750.SZ,353.42,334.342,307.457,False,False,0,15057.54490600001,300,0.8756433426384276,121083.54490600001,1.2108354490600002,-0.0031613382842070603,1.3459004531779581,-0.0036086833944177776,1.21467544906,-0.0031613382842070603
2025-09-17,宁德时代,300750.SZ,377.1,346.55400000000003,312.352,False,False,0,15057.54490600001,300,0.8825350394451995,128187.54490600001,1.2818754490600002,0.05867023471698807,1.4360790586084773,0.0670024333654009,1.2818754490600002,0.0
2025-09-18,宁德时代,300750.SZ,366.89,355.42199999999997,316.7465,False,False,0,15057.54490600001,300,0.8796595430791615,125124.54490600001,1.25124544906,-0.023894677148595944,1.3971971514528354,-0.027075046406788705,1.2818754490600002,-0.023894677148595944
2025-09-19,宁德时代,300750.SZ,368.49,364.12,320.812,False,False,0,15057.54490600001,300,0.8801194262733981,125604.54490600001,1.2560454490600002,0.0038361777887832016,1.403290300468411,0.004360980130284187,1.2818754490600002,-0.020150163589560233
2025-09-22,宁德时代,300750.SZ,370.05,367.19000000000005,324.8005,False,False,0,15057.54490600001,300,0.8805644407572882,126072.54490600001,1.2607254490600002,0.0037259798230251384,1.4092311207585972,0.004233493446226477,1.2818754490600002,-0.01649926286950054
2025-09-23,宁德时代,300750.SZ,368.15,370.136,328.733,False,False,0,15057.54490600001,300,0.8800219954322206,125502.54490600001,1.2550254490600001,-0.004521206424642266,1.401995506302601,-0.005134441291717473,1.2818754490600002,-0.020945872720855352
2025-09-24,宁德时代,300750.SZ,379.93,370.702,333.8145,False,False,0,15057.54490600001,300,0.8833079038425194,129036.54490600001,1.29036544906,0.02815879154201162,1.4468563159297767,0.03199782697270148,1.29036544906,0.0
2025-09-25,宁德时代,300750.SZ,392.85,375.894,339.5865,False,False,0,15057.54490600001,300,0.8867108825833618,132912.54490600002,1.3291254490600002,0.030038002046812284,1.4960584942305497,0.034006264311846834,1.3291254490600002,0.0
2025-09-26,宁德时代,300750.SZ,380.4,378.276,343.2975,False,False,0,15057.54490600001,300,0.8834352757133054,129177.54490600001,1.2917754490600002,-0.028101184900503617,1.448646178453102,-0.03169148529973276,1.3291254490600002,-0.028101184900503617
2025-09-29,宁德时代,300750.SZ,397.37,383.73999999999995,347.966,False,False,0,15057.54490600001,300,0.8878550079131218,134268.54490600002,1.3426854490600002,0.03941087441865099,1.5132716401995507,0.044610935856992606,1.3426854490600002,0.0
2025-09-30,宁德时代,300750.SZ,402.0,390.51,352.9225,False,False,0,15057.54490600001,300,0.8890032624692293,135657.54490600002,1.3565754490600002,0.01034493969508965,1.5309036901633728,0.011651609331353674,1.3565754490600002,0.0
2025-10-09,宁德时代,300750.SZ,409.89,396.502,357.967,False,False,0,15057.54490600001,300,0.8909067592560816,138024.54490600002,1.3802454490600002,0.01744834761413494,1.5609505312464298,0.019626865671641625,1.3802454490600002,0.0
2025-10-10,宁德时代,300750.SZ,381.95,394.322,361.863,False,False,0,15057.54490600001,300,0.8838533683759618,129642.54490600001,1.29642544906,-0.060728329194698505,1.4545489165619407,-0.06816462953475322,1.3802454490600002,-0.060728329194698505
2025-10-13,宁德时代,300750.SZ,374.5,393.142,364.33250000000004,False,False,0,15057.54490600001,300,0.8818159088057986,127407.54490600001,1.2740754490600001,-0.01723971094227228,1.4261776914581668,-0.019505170833878815,1.3802454490600002,-0.076921101295647
2025-10-14,宁德时代,300750.SZ,358.0,385.26800000000003,365.96400000000006,False,False,0,15057.54490600001,300,0.8770386510887641,122457.54490600001,1.22457544906,-0.038851702257131415,1.3633420922350434,-0.044058744993324295,1.3802454490600002,-0.11278428782794925
2025-10-15,宁德时代,300750.SZ,369.3,378.728,368.429,False,False,0,15057.54490600001,300,0.8803509046024932,125847.54490600001,1.25847544906,0.027683063567885524,1.4063749571575461,0.03156424581005579,1.3802454490600002,-0.08822343886946349
2025-10-16,宁德时代,300750.SZ,368.5,370.45,371.052,False,True,-1,125552.27653900003,0,0.0,125552.27653900003,1.2555227653900003,-0.0023462385954412524,1.4033283826497582,-0.0021662604928243123,1.3802454490600002,-0.09036268422760663
2025-10-17,宁德时代,300750.SZ,358.14,365.688,372.8315,False,False,0,125552.27653900003,0,0.0,125552.27653900003,1.2555227653900003,0.0,1.3638752427739063,-0.028113975576662065,1.3802454490600002,-0.09036268422760663
2025-10-20,宁德时代,300750.SZ,366.5,364.088,374.9065,False,False,0,125552.27653900003,0,0.0,125552.27653900003,1.2555227653900003,0.0,1.3957119463802887,0.023342826827497554,1.3802454490600002,-0.09036268422760663
2025-10-21,宁德时代,300750.SZ,375.9,367.668,375.9665,False,False,0,125552.27653900003,0,0.0,125552.27653900003,1.2555227653900003,0.0,1.4315091968467955,0.025648021828103662,1.3802454490600002,-0.09036268422760663
2025-10-22,宁德时代,300750.SZ,372.86,368.38,376.93850000000003,False,False,0,125552.27653900003,0,0.0,125552.27653900003,1.2555227653900003,0.0,1.419932213717202,-0.008087257249268287,1.3802454490600002,-0.09036268422760663
2025-10-23,宁德时代,300750.SZ,376.45,369.96999999999997,376.906,False,False,0,125552.27653900003,0,0.0,125552.27653900003,1.2555227653900003,0.0,1.4336037168208995,0.009628278710507754,1.3802454490600002,-0.09036268422760663
2025-10-24,宁德时代,300750.SZ,385.77,375.496,377.85,False,False,0,125552.27653900003,0,0.0,125552.27653900003,1.2555227653900003,0.0,1.4690963098366274,0.024757603931464978,1.3802454490600002,-0.09036268422760663
2025-10-27,宁德时代,300750.SZ,386.18,379.432,378.73449999999997,True,False,1,9640.342587760038,300,0.9231810582933776,125494.34258776004,1.2549434258776004,-0.0004614329013937768,1.4706576792718689,0.0010628094460432003,1.3802454490600002,-0.09078242081343957
2025-10-28,宁德时代,300750.SZ,386.48,381.548,379.556,False,False,0,9640.342587760038,300,0.9232361105762589,125584.34258776004,1.2558434258776003,0.0007171638031175931,1.4718001447122893,0.0007768398156300371,1.3802454490600002,-0.09013036287648868
2025-10-29,宁德时代,300750.SZ,400.0,386.976,381.1485,False,False,0,9640.342587760038,300,0.9256377883972807,129640.34258776004,1.2964034258776005,0.032297019806952765,1.5232872538939033,0.0349824052991099,1.3802454490600002,-0.06074428518456576
2025-10-30,宁德时代,300750.SZ,398.29,391.344,382.0665,False,False,0,9640.342587760038,300,0.925342360536785,129127.34258776004,1.2912734258776004,-0.0039571015453984115,1.516775200883507,-0.004274999999999918,1.3802454490600002,-0.06446101542518623
2025-10-31,宁德时代,300750.SZ,388.77,391.944,381.8625,False,False,0,9640.342587760038,300,0.9236537571376507,126271.34258776004,1.2627134258776005,-0.02211770135406399,1.4805209642408317,-0.023902181827311964,1.3802454490600002,-0.08515298729109633
2025-11-03,宁德时代,300750.SZ,386.86,392.08000000000004,382.1855,False,False,0,9640.342587760038,300,0.9233057302960909,125698.34258776004,1.2569834258776005,-0.00453784673748725,1.4732472676034885,-0.004912930524474501,1.3802454490600002,-0.08930442282301743
2025-11-04,宁德时代,300750.SZ,378.95,390.57399999999996,381.2645,False,False,0,9640.342587760038,300,0.9218299954780191,123325.34258776004,1.2332534258776005,-0.018878530545008765,1.4431242621577365,-0.020446673215116618,1.3802454490600002,-0.10649701709395742
2025-11-05,宁德时代,300750.SZ,388.7,388.31399999999996,380.5995,False,False,0,9640.342587760038,300,0.9236410579950801,126250.34258776004,1.2625034258776004,0.02371775288536937,1.4802543889714004,0.025728987993139052,1.3802454490600002,-0.08530513414305163
2025-11-06,宁德时代,300750.SZ,394.68,387.592,379.83900000000006,False,False,0,9640.342587760038,300,0.9247109056680684,128044.34258776004,1.2804434258776003,0.014209862430693443,1.5030275334171144,0.015384615384615552,1.3802454490600002,-0.07230744593316274
2025-11-07,宁德时代,300750.SZ,395.37,388.912,380.51,False,False,0,9640.342587760038,300,0.9248324236359293,128251.34258776004,1.2825134258776003,0.0016166274574616057,1.5056552039300812,0.0017482517482516613,1.3802454490600002,-0.07080771267817554
2025-11-10,宁德时代,300750.SZ,384.51,388.44199999999995,381.0105,False,False,0,9640.342587760038,300,0.9228731515761219,124993.34258776004,1.2499334258776005,-0.025403242837560125,1.4642979549868618,-0.027467941421959186,1.3802454490600002,-0.0944122099957998
2025-11-11,宁德时代,300750.SZ,385.6,389.77200000000005,382.3905,False,False,0,9640.342587760038,300,0.9230743996649303,125320.34258776004,1.2532034258776004,0.0026161393337440497,1.4684489127537228,0.002834776728823707,1.3802454490600002,-0.09204306615821145
2025-11-12,宁德时代,300750.SZ,386.38,389.308,383.2445,False,False,0,9640.342587760038,300,0.9232177685847733,125554.34258776004,1.2555434258776004,0.0018672148126002153,1.4714193228988157,0.0020228215767632562,1.3802454490600002,-0.09034771552213894
2025-11-13,宁德时代,300750.SZ,415.6,393.492,385.59950000000003,False,False,0,9640.342587760038,300,0.9282287224553393,134320.34258776004,1.3432034258776004,0.06981837361676879,1.5826954567957654,0.07562503235157103,1.3802454490600002,-0.026837272463116513
2025-11-14,宁德时代,300750.SZ,404.12,395.242,387.8985,False,False,0,9640.342587760038,300,0.9263400672944719,130876.34258776004,1.3087634258776004,-0.025640196664550752,1.5389771126090104,-0.027622714148219485,1.3802454490600002,-0.05178935618377278
2025-11-17,宁德时代,300750.SZ,390.78,396.496,389.1125,False,False,0,9640.342587760038,300,0.9240166105208251,126874.34258776002,1.2687434258776003,-0.030578482870702528,1.4881754826916487,-0.03300999703058505,1.3802454490600002,-0.08078419911352519
2025-11-18,宁德时代,300750.SZ,385.0,396.376,389.5675,False,False,0,9640.342587760038,300,0.9229637510301737,125140.34258776004,1.2514034258776003,-0.013667065890809016,1.4661639818728818,-0.014790930958595627,1.3802454490600002,-0.09334718203211334
2025-11-19,宁德时代,300750.SZ,391.1,397.32000000000005,390.47950000000003,False,False,0,9640.342587760038,300,0.9240740601995558,126970.34258776004,1.2697034258776003,0.014623581509828787,1.4893941124947638,0.01584415584415577,1.3802454490600002,-0.08008867064744407
2025-11-20,宁德时代,300750.SZ,379.39,390.078,390.62649999999996,False,True,-1,123400.44091678005,0,0.0,123400.44091678005,1.2340044091678004,-0.02811602771342081,1.4447998781370197,-0.02994119151112251,1.3802454490600002,-0.10595292307741033
2025-11-21,宁德时代,300750.SZ,370.0,383.254,389.838,False,False,0,123400.44091678005,0,0.0,123400.44091678005,1.2340044091678004,0.0,1.4090407098518605,-0.024750256991486252,1.3802454490600002,-0.10595292307741033
2025-11-24,宁德时代,300750.SZ,370.55,379.20799999999997,389.0565,False,False,0,123400.44091678005,0,0.0,123400.44091678005,1.2340044091678004,0.0,1.4111352298259645,0.0014864864864865268,1.3802454490600002,-0.10595292307741033
2025-11-25,宁德时代,300750.SZ,372.36,376.68,388.3505,False,False,0,123400.44091678005,0,0.0,123400.44091678005,1.2340044091678004,0.0,1.4180281046498344,0.00488463095398739,1.3802454490600002,-0.10595292307741033
2025-11-26,宁德时代,300750.SZ,372.82,373.024,386.9915,False,False,0,123400.44091678005,0,0.0,123400.44091678005,1.2340044091678004,0.0,1.4197798849918124,0.0012353636265978185,1.3802454490600002,-0.10595292307741033
2025-11-27,宁德时代,300750.SZ,371.2,371.386,385.637,False,False,0,123400.44091678005,0,0.0,123400.44091678005,1.2340044091678004,0.0,1.413610571613542,-0.0043452604474009116,1.3802454490600002,-0.10595292307741033
2025-11-28,宁德时代,300750.SZ,373.2,372.026,384.8585,False,False,0,123400.44091678005,0,0.0,123400.44091678005,1.2340044091678004,0.0,1.4212270078830116,0.005387931034482651,1.3802454490600002,-0.10595292307741033
2025-12-01,宁德时代,300750.SZ,382.97,374.51,384.664,False,False,0,123400.44091678005,0,0.0,123400.44091678005,1.2340044091678004,0.0,1.4584332990593705,0.026178992497320586,1.3802454490600002,-0.10595292307741033
2025-12-02,宁德时代,300750.SZ,380.08,376.054,384.7205,False,False,0,123400.44091678005,0,0.0,123400.44091678005,1.2340044091678004,0.0,1.4474275486499868,-0.007546282998668441,1.3802454490600002,-0.10595292307741033
2025-12-03,宁德时代,300750.SZ,376.08,376.706,384.0895,False,False,0,123400.44091678005,0,0.0,123400.44091678005,1.2340044091678004,0.0,1.4321946761110478,-0.010524100189433838,1.3802454490600002,-0.10595292307741033
2025-12-04,宁德时代,300750.SZ,383.35,379.136,383.523,False,False,0,123400.44091678005,0,0.0,123400.44091678005,1.2340044091678004,0.0,1.4598804219505697,0.01933099340565847,1.3802454490600002,-0.10595292307741033
2025-12-05,宁德时代,300750.SZ,389.09,382.31399999999996,383.209,False,False,0,123400.44091678005,0,0.0,123400.44091678005,1.2340044091678004,0.0,1.4817395940439468,0.014973262032085266,1.3802454490600002,-0.10595292307741033
2025-12-08,宁德时代,300750.SZ,392.5,384.21999999999997,383.6085,True,False,1,5591.55885178005,300,0.9546660598111992,123341.55885178005,1.2334155885178004,-0.00047716251710727686,1.4947256178833925,0.008764039168315918,1.3802454490600002,-0.10637952883104707
2025-12-09,宁德时代,300750.SZ,387.59,385.722,383.70799999999997,False,False,0,5591.55885178005,300,0.9541181178766489,121868.55885178004,1.2186855885178003,-0.011942446760950354,1.4760272668418448,-0.012509554140127443,1.3802454490600002,-0.11705154373247773
2025-12-10,宁德时代,300750.SZ,382.38,386.982,383.508,False,False,0,5591.55885178005,300,0.9535220242094631,120305.55885178005,1.2030555885178005,-0.012825293207093247,1.4561864503598767,-0.01344203926829901,1.3802454490600002,-0.12837561657085905
2025-12-11,宁德时代,300750.SZ,388.99,388.11,382.17749999999995,False,False,0,5591.55885178005,300,0.9542756991800246,122288.55885178005,1.2228855885178005,0.016483028871867145,1.4813587722304735,0.01728646895758157,1.3802454490600002,-0.1140086066933731
2025-12-12,宁德时代,300750.SZ,391.8,388.652,381.56149999999997,False,False,0,5591.55885178005,300,0.9545887430978527,123131.55885178005,1.2313155885178004,0.006893531233954198,1.4920598651890782,0.007223836088331215,1.3802454490600002,-0.10790099735059933
2025-12-15,宁德时代,300750.SZ,385.5,387.252,381.2975,False,False,0,5591.55885178005,300,0.9538808399963264,121241.55885178005,1.2124155885178005,-0.015349436144758699,1.4680680909402493,-0.01607963246554356,1.3802454490600002,-0.12159421402656911
2025-12-16,宁德时代,300750.SZ,378.41,385.41600000000005,380.96799999999996,False,False,0,5591.55885178005,300,0.9530573012595556,119114.55885178006,1.1911455885178006,-0.017543489378920696,1.44106782436498,-0.018391699092088154,1.3802454490600002,-0.13700451660317647
2025-12-17,宁德时代,300750.SZ,383.42,385.62399999999997,380.58399999999995,False,False,0,5591.55885178005,300,0.95364224823476,120617.55885178005,1.2061755885178005,0.012618104910838257,1.460146997220001,0.013239607832773892,1.3802454490600002,-0.12611514905609578
2025-12-18,宁德时代,300750.SZ,372.0,382.226,380.2145,False,False,0,5591.55885178005,300,0.9522870170295109,117191.55885178005,1.1719155885178005,-0.028403824721821902,1.41665714612133,-0.02978457044494287,1.3802454490600002,-0.1509368211893618
2025-12-19,宁德时代,300750.SZ,374.0,378.666,380.4145,False,True,-1,117735.46558378007,0,0.0,117735.46558378007,1.1773546558378007,0.00464117669676134,1.4242735823907995,0.005376344086021501,1.3802454490600002,-0.14699616894978773
2025-12-22,宁德时代,300750.SZ,371.84,375.934,380.479,False,False,0,117735.46558378007,0,0.0,117735.46558378007,1.1773546558378007,0.0,1.4160478312197724,-0.005775401069518682,1.3802454490600002,-0.14699616894978773
2025-12-23,宁德时代,300750.SZ,378.1,375.87199999999996,380.76599999999996,False,False,0,117735.46558378007,0,0.0,117735.46558378007,1.1773546558378007,0.0,1.439887276743212,0.016835197934595536,1.3802454490600002,-0.14699616894978773
2025-12-24,宁德时代,300750.SZ,375.6,374.30800000000005,380.905,False,False,0,117735.46558378007,0,0.0,117735.46558378007,1.1773546558378007,0.0,1.4303667314063753,-0.006612007405448206,1.3802454490600002,-0.14699616894978773
2025-12-25,宁德时代,300750.SZ,373.01,374.51,380.9955,False,False,0,117735.46558378007,0,0.0,117735.46558378007,1.1773546558378007,0.0,1.420503446437412,-0.006895633652822308,1.3802454490600002,-0.14699616894978773
2025-12-26,宁德时代,300750.SZ,374.43,374.596,381.057,False,False,0,117735.46558378007,0,0.0,117735.46558378007,1.1773546558378007,0.0,1.4259111161887355,0.0038068684485670357,1.3802454490600002,-0.14699616894978773
2025-12-29,宁德时代,300750.SZ,369.31,374.09000000000003,380.37399999999997,False,False,0,117735.46558378007,0,0.0,117735.46558378007,1.1773546558378007,0.0,1.4064130393388934,-0.013674117992682255,1.3802454490600002,-0.14699616894978773
2025-12-30,宁德时代,300750.SZ,369.2,372.31000000000006,379.83000000000004,False,False,0,117735.46558378007,0,0.0,117735.46558378007,1.1773546558378007,0.0,1.4059941353440726,-0.0002978527524302166,1.3802454490600002,-0.14699616894978773
2025-12-31,宁德时代,300750.SZ,367.26,370.642,379.389,False,False,0,117735.46558378007,0,0.0,117735.46558378007,1.1773546558378007,0.0,1.3986061921626871,-0.005254604550379183,1.3802454490600002,-0.14699616894978773
